Wilaya,Product,Production(qx),SizeofLandUsed(ha),Season,Price(da/qx),Consumption
BOUMERDES,ARTICHAUTS,0,0,winter,2083,710124
BOUMERDES,ARTICHAUTS,0,0,spring,1529,626315
ElTarf,ARTICHAUTS,0,0,summer,5539,997774
ElTarf,ARTICHAUTS,0,0,fall,1160,521525
ElTarf,ARTICHAUTS,0,0,winter,4850,256412
ElTarf,ARTICHAUTS,0,0,spring,2049,409302
TINDOUF,ARTICHAUTS,0,0,summer,5596,873342
TINDOUF,ARTICHAUTS,0,0,fall,4518,27830
TINDOUF,ARTICHAUTS,0,0,winter,5834,171789
TINDOUF,ARTICHAUTS,0,0,spring,5068,90264
TISSEMSILT,ARTICHAUTS,0,0,summer,3600,854656
TISSEMSILT,ARTICHAUTS,0,0,fall,4561,73110
TISSEMSILT,ARTICHAUTS,0,0,winter,5030,501055
TISSEMSILT,ARTICHAUTS,0,0,spring,2484,276718
ElOued,ARTICHAUTS,0,0,summer,4491,46664
ElOued,ARTICHAUTS,0,0,fall,3343,371989
ElOued,ARTICHAUTS,0,0,winter,1964,783573
ElOued,ARTICHAUTS,0,0,spring,1268,706624
KHENCHELA,ARTICHAUTS,0,0,summer,1517,607772
KHENCHELA,ARTICHAUTS,0,0,fall,3740,265045
KHENCHELA,ARTICHAUTS,0,0,winter,4591,331913
KHENCHELA,ARTICHAUTS,0,0,spring,3850,896717
SoukAhras,ARTICHAUTS,0,0,summer,5494,668900
SoukAhras,ARTICHAUTS,0,0,fall,2700,793881
SoukAhras,ARTICHAUTS,0,0,winter,5128,142929
SoukAhras,ARTICHAUTS,0,0,spring,3829,920259
TIPAZA,ARTICHAUTS,0,0,summer,4766,450147
TIPAZA,ARTICHAUTS,0,0,fall,2684,534404
TIPAZA,ARTICHAUTS,0,0,winter,5154,40090
TIPAZA,ARTICHAUTS,0,0,spring,4093,334320
MILA,ARTICHAUTS,0,0,summer,1040,851064
MILA,ARTICHAUTS,0,0,fall,4015,121757
MILA,ARTICHAUTS,0,0,winter,2658,412037
MILA,ARTICHAUTS,0,0,spring,2574,860985
AinDefla,ARTICHAUTS,0,0,summer,1113,527776
AinDefla,ARTICHAUTS,0,0,fall,3814,880438
AinDefla,ARTICHAUTS,0,0,winter,3472,726610
AinDefla,ARTICHAUTS,0,0,spring,3340,170873
NAAMA,ARTICHAUTS,0,0,summer,5934,162567
NAAMA,ARTICHAUTS,0,0,fall,5128,569121
NAAMA,ARTICHAUTS,0,0,winter,2938,202270
NAAMA,ARTICHAUTS,0,0,spring,4098,658523
AinTemouchent,ARTICHAUTS,0,0,summer,2593,654622
AinTemouchent,ARTICHAUTS,0,0,fall,3488,475294
AinTemouchent,ARTICHAUTS,0,0,winter,3986,261928
AinTemouchent,ARTICHAUTS,0,0,spring,3009,729007
GHARDAIA,ARTICHAUTS,0,0,summer,5106,25064
GHARDAIA,ARTICHAUTS,0,0,fall,5972,573031
GHARDAIA,ARTICHAUTS,0,0,winter,5131,200931
GHARDAIA,ARTICHAUTS,0,0,spring,5223,772096
RELIZANE,ARTICHAUTS,0,0,summer,1499,24182
RELIZANE,ARTICHAUTS,0,0,fall,2198,898944
RELIZANE,ARTICHAUTS,0,0,winter,2234,665009
RELIZANE,ARTICHAUTS,0,0,spring,3601,588886
ADRAR,CAULIFLOWERS,1492,39,Summer,1792,51308
ADRAR,CAULIFLOWERS,0,0,Fall,4956,715719
ADRAR,CAULIFLOWERS,0,0,Spring,5558,518956
ADRAR,CAULIFLOWERS,0,0,Winter,1745,264821
ADRAR,GreenBeans,19096,357,Summer,5271,982356
ADRAR,GreenBeans,0,0,Fall,5427,926993
ADRAR,GreenBeans,0,0,Spring,5257,538813
ADRAR,GreenBeans,0,0,Winter,1546,516888
ADRAR,Turnips,0,0,Summer,2328,498071
ADRAR,Turnips,0,0,Fall,5998,795312
ADRAR,Turnips,0,0,Spring,4879,571131
ADRAR,Turnips,0,0,Winter,5514,73463
CHLEF,CAULIFLOWERS,53600,134,Fall,5096,684686
CHLEF,CAULIFLOWERS,0,0,Spring,3829,269035
CHLEF,CAULIFLOWERS,0,0,Summer,4563,549903
CHLEF,CAULIFLOWERS,0,0,Winter,2647,472471
CHLEF,GreenBeans,24740,178,Fall,1488,929640
CHLEF,GreenBeans,0,0,Spring,4661,969047
CHLEF,GreenBeans,0,0,Summer,1380,370901
CHLEF,GreenBeans,0,0,Winter,1691,630247
CHLEF,Turnips,0,0,Fall,5390,731240
CHLEF,Turnips,0,0,Spring,2497,594416
CHLEF,Turnips,0,0,Summer,1082,996415
CHLEF,Turnips,0,0,Winter,2073,607554
LAGHOUAT,CAULIFLOWERS,4940,38,Spring,2849,206377
LAGHOUAT,CAULIFLOWERS,0,0,Fall,4916,541439
LAGHOUAT,CAULIFLOWERS,0,0,Summer,2808,404937
LAGHOUAT,CAULIFLOWERS,0,0,Winter,5419,720462
LAGHOUAT,GreenBeans,100869,916,Spring,1453,295693
LAGHOUAT,GreenBeans,0,0,Fall,3700,591319
LAGHOUAT,GreenBeans,0,0,Summer,4707,668714
LAGHOUAT,GreenBeans,0,0,Winter,2583,828069
LAGHOUAT,Turnips,0,0,Spring,3559,529758
LAGHOUAT,Turnips,0,0,Fall,4365,115135
LAGHOUAT,Turnips,0,0,Summer,2512,128685
LAGHOUAT,Turnips,0,0,Winter,4365,729286
OumElBouaghi,CAULIFLOWERS,0,0,Summer,5785,410634
OumElBouaghi,CAULIFLOWERS,0,0,Fall,2686,131819
OumElBouaghi,CAULIFLOWERS,0,0,Spring,4838,354439
OumElBouaghi,CAULIFLOWERS,0,0,Winter,1168,630572
OumElBouaghi,GreenBeans,0,0,Summer,3455,773726
OumElBouaghi,GreenBeans,0,0,Fall,4286,91611
OumElBouaghi,GreenBeans,0,0,Spring,3198,447281
OumElBouaghi,GreenBeans,0,0,Winter,1930,991763
OumElBouaghi,Turnips,0,0,Summer,5136,336746
OumElBouaghi,Turnips,0,0,Fall,4366,114770
OumElBouaghi,Turnips,0,0,Spring,3814,244678
OumElBouaghi,Turnips,0,0,Winter,2203,301511
BATNA,CAULIFLOWERS,0,0,Fall,4284,246917
BATNA,CAULIFLOWERS,0,0,Spring,3939,433152
BATNA,CAULIFLOWERS,0,0,Summer,5009,643560
BATNA,CAULIFLOWERS,0,0,Winter,4054,731862
BATNA,GreenBeans,31310,374,Summer,4214,197237
BATNA,GreenBeans,0,0,Fall,4899,946518
BATNA,GreenBeans,0,0,Spring,3349,754775
BATNA,GreenBeans,0,0,Winter,1339,178048
BATNA,Turnips,0,0,Summer,5290,793919
BATNA,Turnips,0,0,Fall,2201,168785
BATNA,Turnips,0,0,Spring,5844,671869
BATNA,Turnips,0,0,Winter,4663,221198
BEJAIA,CAULIFLOWERS,0,0,Spring,4926,63048
BEJAIA,CAULIFLOWERS,15420,84,Summer,1679,468327
BEJAIA,CAULIFLOWERS,0,0,Fall,4674,724141
BEJAIA,CAULIFLOWERS,0,0,Winter,2021,915552
BEJAIA,GreenBeans,13420,291,Summer,5074,344562
BEJAIA,GreenBeans,0,0,Fall,4115,89977
BEJAIA,GreenBeans,0,0,Spring,4177,251435
BEJAIA,GreenBeans,0,0,Winter,2030,57660
BEJAIA,Turnips,0,0,Summer,5544,588627
BEJAIA,Turnips,0,0,Fall,1119,331990
BEJAIA,Turnips,0,0,Spring,5821,27688
BEJAIA,Turnips,0,0,Winter,1556,335545
BISKRA,CAULIFLOWERS,0,0,Summer,2613,63272
BISKRA,CAULIFLOWERS,0,0,Fall,3257,902224
BISKRA,CAULIFLOWERS,0,0,Spring,5659,354743
BISKRA,CAULIFLOWERS,0,0,Winter,5435,489971
BISKRA,GreenBeans,398200,2389,Spring,1756,195729
BISKRA,GreenBeans,0,0,Fall,2703,150642
BISKRA,GreenBeans,0,0,Summer,5738,562146
BISKRA,GreenBeans,0,0,Winter,2562,546842
BISKRA,Turnips,0,0,Summer,1688,519614
BISKRA,Turnips,0,0,Fall,3119,950160
BISKRA,Turnips,0,0,Spring,1591,544023
BISKRA,Turnips,0,0,Winter,1002,86951
BECHAR,CAULIFLOWERS,0,0,Fall,3316,525075
BECHAR,CAULIFLOWERS,0,0,Spring,4413,479334
BECHAR,CAULIFLOWERS,0,0,Summer,1449,358320
BECHAR,CAULIFLOWERS,440,6,Winter,3496,464658
BECHAR,GreenBeans,7415,106,Summer,1484,147869
BECHAR,GreenBeans,0,0,Fall,4338,305906
BECHAR,GreenBeans,0,0,Spring,3551,642130
BECHAR,GreenBeans,0,0,Winter,4071,801775
BECHAR,Turnips,0,0,Summer,4016,534885
BECHAR,Turnips,0,0,Fall,3853,975676
BECHAR,Turnips,0,0,Spring,5620,417556
BECHAR,Turnips,0,0,Winter,3913,334068
BLIDA,CAULIFLOWERS,144708,596,Spring,1109,761671
BLIDA,CAULIFLOWERS,0,0,Fall,2223,75612
BLIDA,CAULIFLOWERS,0,0,Summer,4468,184178
BLIDA,CAULIFLOWERS,0,0,Winter,3754,3276
BLIDA,GreenBeans,34268,305,Summer,4862,307896
BLIDA,GreenBeans,0,0,Fall,4069,511424
BLIDA,GreenBeans,0,0,Spring,2981,305813
BLIDA,GreenBeans,0,0,Winter,2897,946727
BLIDA,Turnips,0,0,Summer,1972,417267
BLIDA,Turnips,0,0,Fall,3385,309544
BLIDA,Turnips,0,0,Spring,5241,644934
BLIDA,Turnips,0,0,Winter,5757,483381
BOUIRA,CAULIFLOWERS,20145,130,Summer,3270,594323
BOUIRA,CAULIFLOWERS,0,0,Fall,1081,595513
BOUIRA,CAULIFLOWERS,0,0,Spring,2712,850377
BOUIRA,CAULIFLOWERS,0,0,Winter,4315,656937
BOUIRA,GreenBeans,3319,201,Spring,2495,703435
BOUIRA,GreenBeans,0,0,Fall,2243,889230
BOUIRA,GreenBeans,0,0,Summer,2119,125218
BOUIRA,GreenBeans,0,0,Winter,2309,212317
BOUIRA,Turnips,0,0,Summer,1285,462313
BOUIRA,Turnips,0,0,Fall,5862,42383
BOUIRA,Turnips,0,0,Spring,1196,129593
BOUIRA,Turnips,0,0,Winter,4526,633693
TAMANRASSET,CAULIFLOWERS,230,5,Fall,5296,823991
TAMANRASSET,CAULIFLOWERS,0,0,Spring,3896,179235
TAMANRASSET,CAULIFLOWERS,0,0,Summer,1136,310117
TAMANRASSET,CAULIFLOWERS,0,0,Winter,2864,399643
TAMANRASSET,GreenBeans,540,11,Spring,4841,167330
TAMANRASSET,GreenBeans,0,0,Fall,2327,242712
TAMANRASSET,GreenBeans,0,0,Summer,4706,38840
TAMANRASSET,GreenBeans,0,0,Winter,5096,451340
TAMANRASSET,Turnips,0,0,Spring,1958,638037
TAMANRASSET,Turnips,0,0,Fall,4978,132194
TAMANRASSET,Turnips,0,0,Summer,5077,223541
TAMANRASSET,Turnips,0,0,Winter,5571,598596
TEBESSA,CAULIFLOWERS,0,0,Summer,5973,423068
TEBESSA,CAULIFLOWERS,0,0,Fall,4843,329170
TEBESSA,CAULIFLOWERS,0,0,Spring,1718,332684
TEBESSA,CAULIFLOWERS,0,0,Winter,5109,273517
TEBESSA,GreenBeans,3000,30,Fall,5369,336494
TEBESSA,GreenBeans,0,0,Summer,1453,587674
TEBESSA,GreenBeans,0,0,Spring,3092,849564
TEBESSA,GreenBeans,0,0,Winter,5643,573508
TEBESSA,Turnips,0,0,Summer,1214,54998
TEBESSA,Turnips,0,0,Fall,3308,470884
TEBESSA,Turnips,0,0,Spring,3393,444745
TEBESSA,Turnips,0,0,Winter,2688,40633
TLEMCEN,CAULIFLOWERS,17880,130,Spring,2751,516206
TLEMCEN,CAULIFLOWERS,0,0,Fall,5162,469477
TLEMCEN,CAULIFLOWERS,0,0,Summer,4088,540830
TLEMCEN,CAULIFLOWERS,0,0,Winter,1795,549881
TLEMCEN,GreenBeans,214076,2398,Fall,2322,677614
TLEMCEN,GreenBeans,0,0,Spring,3744,201259
TLEMCEN,GreenBeans,0,0,Summer,2531,851675
TLEMCEN,GreenBeans,0,0,Winter,5348,658392
TLEMCEN,Turnips,0,0,Spring,3459,958665
TLEMCEN,Turnips,0,0,Fall,5708,330958
TLEMCEN,Turnips,0,0,Summer,4709,754677
TLEMCEN,Turnips,0,0,Winter,4329,426309
TIARET,CAULIFLOWERS,12100,60,Summer,4215,489561
TIARET,CAULIFLOWERS,0,0,Fall,1920,519271
TIARET,CAULIFLOWERS,0,0,Spring,3394,5880
TIARET,CAULIFLOWERS,0,0,Winter,5460,877443
TIARET,GreenBeans,29400,500,Spring,2650,171939
TIARET,GreenBeans,0,0,Fall,1078,441457
TIARET,GreenBeans,0,0,Summer,3072,402901
TIARET,GreenBeans,0,0,Winter,3465,12130
TIARET,Turnips,0,0,Summer,3907,794299
TIARET,Turnips,0,0,Fall,5303,976607
TIARET,Turnips,0,0,Spring,1135,550268
TIARET,Turnips,0,0,Winter,5435,151532
TiziOuzou,CAULIFLOWERS,6170,20,Summer,4356,298782
TiziOuzou,CAULIFLOWERS,0,0,Fall,5991,833674
TiziOuzou,CAULIFLOWERS,0,0,Spring,4490,943091
TiziOuzou,CAULIFLOWERS,0,0,Winter,5401,920156
TiziOuzou,GreenBeans,82899,1005,Summer,1595,581772
TiziOuzou,GreenBeans,0,0,Fall,3976,367561
TiziOuzou,GreenBeans,0,0,Spring,2982,441718
TiziOuzou,GreenBeans,0,0,Winter,1881,665355
TiziOuzou,Turnips,0,0,Summer,2648,543088
TiziOuzou,Turnips,0,0,Fall,4906,526656
TiziOuzou,Turnips,0,0,Spring,3893,845978
TiziOuzou,Turnips,0,0,Winter,3787,119572
ALGIERS,CAULIFLOWERS,315225,1347,Fall,5578,369967
ALGIERS,CAULIFLOWERS,0,0,Spring,5151,920919
ALGIERS,CAULIFLOWERS,0,0,Summer,2904,967057
ALGIERS,CAULIFLOWERS,0,0,Winter,3886,855269
ALGIERS,GreenBeans,75630,681,Fall,4896,967002
ALGIERS,GreenBeans,0,0,Spring,4678,410657
ALGIERS,GreenBeans,0,0,Summer,5307,345451
ALGIERS,GreenBeans,0,0,Winter,3013,518797
ALGIERS,Turnips,0,0,Spring,5685,674556
ALGIERS,Turnips,0,0,Fall,4156,658940
ALGIERS,Turnips,0,0,Summer,2310,959389
ALGIERS,Turnips,0,0,Winter,4705,658480
DJELFA,CAULIFLOWERS,2460,14,Summer,5268,970709
DJELFA,CAULIFLOWERS,0,0,Fall,3005,530658
DJELFA,CAULIFLOWERS,0,0,Spring,1528,847965
DJELFA,CAULIFLOWERS,0,0,Winter,1346,309503
DJELFA,GreenBeans,2700,40,Fall,1210,397832
DJELFA,GreenBeans,0,0,Summer,3246,653565
DJELFA,GreenBeans,0,0,Spring,1159,555923
DJELFA,GreenBeans,0,0,Winter,1430,84064
DJELFA,Turnips,0,0,Summer,4384,837082
DJELFA,Turnips,0,0,Fall,5570,240732
DJELFA,Turnips,0,0,Spring,3411,526035
DJELFA,Turnips,0,0,Winter,3551,888689
JIJEL,CAULIFLOWERS,161710,447,Spring,5207,789830
JIJEL,CAULIFLOWERS,0,0,Fall,1630,546730
JIJEL,CAULIFLOWERS,0,0,Summer,1556,990686
JIJEL,CAULIFLOWERS,0,0,Winter,1550,620205
JIJEL,GreenBeans,50700,427,Fall,2795,369679
JIJEL,GreenBeans,0,0,Spring,2027,730822
JIJEL,GreenBeans,0,0,Summer,1314,956978
JIJEL,GreenBeans,0,0,Winter,5300,744010
JIJEL,Turnips,0,0,Spring,1476,962572
JIJEL,Turnips,0,0,Fall,3324,855927
JIJEL,Turnips,0,0,Summer,2756,701645
JIJEL,Turnips,0,0,Winter,1390,262470
SETIF,CAULIFLOWERS,0,0,Spring,2637,293738
SETIF,CAULIFLOWERS,0,0,Summer,3020,130063
SETIF,CAULIFLOWERS,122750,537,Summer,5751,703500
SETIF,CAULIFLOWERS,0,0,Winter,2186,759147
SETIF,GreenBeans,13682,136,Summer,2410,765407
SETIF,GreenBeans,0,0,Fall,2561,180082
SETIF,GreenBeans,0,0,Spring,4284,142017
SETIF,GreenBeans,0,0,Winter,2045,907013
SETIF,Turnips,0,0,Summer,1826,775833
SETIF,Turnips,0,0,Fall,4282,378661
SETIF,Turnips,0,0,Spring,5227,416551
SETIF,Turnips,0,0,Winter,4582,26776
SAIDA,CAULIFLOWERS,0,0,Spring,5261,378740
SAIDA,CAULIFLOWERS,0,0,Summer,5403,355293
SAIDA,CAULIFLOWERS,0,0,Fall,3929,876430
SAIDA,CAULIFLOWERS,0,0,Winter,1301,278312
SAIDA,GreenBeans,23950,130,Summer,4291,293567
SAIDA,GreenBeans,0,0,Fall,5615,601835
SAIDA,GreenBeans,0,0,Spring,1702,947798
SAIDA,GreenBeans,0,0,Winter,1501,422646
SAIDA,Turnips,0,0,Summer,4522,277999
SAIDA,Turnips,0,0,Fall,2490,920252
SAIDA,Turnips,0,0,Spring,3697,808731
SAIDA,Turnips,0,0,Winter,1343,285926
SKIKDA,CAULIFLOWERS,0,0,Spring,5581,915294
SKIKDA,CAULIFLOWERS,0,0,Summer,1943,619659
SKIKDA,CAULIFLOWERS,0,0,Fall,1131,156681
SKIKDA,CAULIFLOWERS,0,0,Winter,2412,408872
SKIKDA,GreenBeans,331707,2077,Spring,5649,943182
SKIKDA,GreenBeans,0,0,Fall,3575,973895
SKIKDA,GreenBeans,0,0,Summer,3019,399941
SKIKDA,GreenBeans,0,0,Winter,3222,475563
SKIKDA,Turnips,0,0,Summer,3592,628990
SKIKDA,Turnips,0,0,Fall,4425,614451
SKIKDA,Turnips,0,0,Spring,1252,170815
SKIKDA,Turnips,0,0,Winter,2931,71953
SidiBelAbbes,CAULIFLOWERS,0,0,Spring,5077,870192
SidiBelAbbes,CAULIFLOWERS,0,0,Summer,1608,704746
SidiBelAbbes,CAULIFLOWERS,5453,25,Summer,4794,231763
SidiBelAbbes,CAULIFLOWERS,0,0,Winter,3622,550213
SidiBelAbbes,GreenBeans,14228,118,Fall,1660,833696
SidiBelAbbes,GreenBeans,0,0,Spring,1205,69870
SidiBelAbbes,GreenBeans,0,0,Summer,2415,97869
SidiBelAbbes,GreenBeans,0,0,Winter,5379,443565
SidiBelAbbes,Turnips,0,0,Spring,3170,19648
SidiBelAbbes,Turnips,0,0,Fall,3214,580488
SidiBelAbbes,Turnips,0,0,Summer,5949,123362
SidiBelAbbes,Turnips,0,0,Winter,4044,191251
ANNABA,CAULIFLOWERS,0,0,Spring,1698,715934
ANNABA,CAULIFLOWERS,29580,241,Fall,2788,955015
ANNABA,CAULIFLOWERS,0,0,Summer,1535,487446
ANNABA,CAULIFLOWERS,0,0,Winter,4080,698832
ANNABA,GreenBeans,59084,354,Summer,2119,142971
ANNABA,GreenBeans,0,0,Fall,4757,362
ANNABA,GreenBeans,0,0,Spring,1388,59822
ANNABA,GreenBeans,0,0,Winter,5954,154819
ANNABA,Turnips,0,0,Summer,5086,57411
ANNABA,Turnips,0,0,Fall,5477,988933
ANNABA,Turnips,0,0,Spring,1184,161781
ANNABA,Turnips,0,0,Winter,5554,833274
GUELMA,CAULIFLOWERS,0,0,Spring,3198,835931
GUELMA,CAULIFLOWERS,0,0,Summer,5033,755942
GUELMA,CAULIFLOWERS,3120,14,Spring,4206,567042
GUELMA,CAULIFLOWERS,0,0,Winter,5157,235047
GUELMA,GreenBeans,516650,3407,Fall,3023,781137
GUELMA,GreenBeans,0,0,Spring,3350,64668
GUELMA,GreenBeans,0,0,Summer,2791,110924
GUELMA,GreenBeans,0,0,Winter,4029,252263
GUELMA,Turnips,0,0,Summer,2472,265860
GUELMA,Turnips,0,0,Fall,4775,10524
GUELMA,Turnips,0,0,Spring,3261,213384
GUELMA,Turnips,0,0,Winter,1654,60351
CONSTANTINE,CAULIFLOWERS,0,0,Spring,3914,214780
CONSTANTINE,CAULIFLOWERS,300,6,Fall,4449,168935
CONSTANTINE,CAULIFLOWERS,0,0,Summer,4019,390039
CONSTANTINE,CAULIFLOWERS,0,0,Winter,3133,363742
CONSTANTINE,GreenBeans,105760,1615,Summer,3116,318716
CONSTANTINE,GreenBeans,0,0,Fall,3751,825598
CONSTANTINE,GreenBeans,0,0,Spring,3420,495095
CONSTANTINE,GreenBeans,0,0,Winter,3108,874974
CONSTANTINE,Turnips,0,0,Summer,1922,940319
CONSTANTINE,Turnips,0,0,Fall,4347,411210
CONSTANTINE,Turnips,0,0,Spring,5981,701634
CONSTANTINE,Turnips,0,0,Winter,5071,824492
MEDEA,CAULIFLOWERS,900,5,Spring,3807,113609
MEDEA,CAULIFLOWERS,0,0,Fall,4405,646093
MEDEA,CAULIFLOWERS,0,0,Summer,5582,418286
MEDEA,CAULIFLOWERS,0,0,Winter,2844,579984
MEDEA,GreenBeans,93080,1142,Summer,4547,989018
MEDEA,GreenBeans,0,0,Fall,3359,107609
MEDEA,GreenBeans,0,0,Spring,5253,98285
MEDEA,GreenBeans,0,0,Winter,3076,709452
MEDEA,Turnips,0,0,Summer,5276,772667
MEDEA,Turnips,0,0,Fall,2606,307619
MEDEA,Turnips,0,0,Spring,5277,449130
MEDEA,Turnips,0,0,Winter,2852,461282
MOSTAGANEM,CAULIFLOWERS,365600,700,Summer,2641,72490
MOSTAGANEM,CAULIFLOWERS,0,0,Fall,5440,435561
MOSTAGANEM,CAULIFLOWERS,0,0,Spring,1856,526866
MOSTAGANEM,CAULIFLOWERS,0,0,Winter,1543,185633
MOSTAGANEM,GreenBeans,76895,1195,Fall,2362,586129
MOSTAGANEM,GreenBeans,0,0,Spring,3987,619554
MOSTAGANEM,GreenBeans,0,0,Summer,2946,631861
MOSTAGANEM,GreenBeans,0,0,Winter,1503,934717
MOSTAGANEM,Turnips,0,0,Summer,3045,83778
MOSTAGANEM,Turnips,0,0,Fall,3347,368131
MOSTAGANEM,Turnips,0,0,Spring,3853,88563
MOSTAGANEM,Turnips,0,0,Winter,3472,44982
Msila,CAULIFLOWERS,0,0,Spring,3399,916834
Msila,CAULIFLOWERS,0,0,Summer,4987,485051
Msila,CAULIFLOWERS,22000,100,Summer,2444,199045
Msila,CAULIFLOWERS,0,0,Winter,5808,864184
Msila,GreenBeans,40000,500,Summer,4855,771302
Msila,GreenBeans,0,0,Fall,2614,700049
Msila,GreenBeans,0,0,Spring,5802,286863
Msila,GreenBeans,0,0,Winter,1563,823634
Msila,Turnips,0,0,Summer,5334,350374
Msila,Turnips,0,0,Fall,4128,20193
Msila,Turnips,0,0,Spring,2478,390569
Msila,Turnips,0,0,Winter,3821,223176
MASCARA,CAULIFLOWERS,0,0,Spring,4226,321405
MASCARA,CAULIFLOWERS,1200,5,Summer,5048,320713
MASCARA,CAULIFLOWERS,0,0,Fall,2684,560810
MASCARA,CAULIFLOWERS,0,0,Winter,5260,69076
MASCARA,GreenBeans,88500,1839,Fall,4326,453883
MASCARA,GreenBeans,0,0,Spring,1454,95095
MASCARA,GreenBeans,0,0,Summer,1529,857336
MASCARA,GreenBeans,0,0,Winter,3922,58682
MASCARA,Turnips,0,0,Summer,1511,899736
MASCARA,Turnips,0,0,Fall,3825,797378
MASCARA,Turnips,0,0,Spring,5847,700478
MASCARA,Turnips,0,0,Winter,2541,411645
OUARGLA,CAULIFLOWERS,0,0,Spring,1050,565222
OUARGLA,CAULIFLOWERS,0,0,Summer,2918,106312
OUARGLA,CAULIFLOWERS,1010,4,Spring,2263,470579
OUARGLA,CAULIFLOWERS,0,0,Winter,5373,469302
OUARGLA,GreenBeans,5582,87,Spring,3894,731347
OUARGLA,GreenBeans,0,0,Fall,4431,211915
OUARGLA,GreenBeans,0,0,Summer,3552,878162
OUARGLA,GreenBeans,0,0,Winter,1542,584593
OUARGLA,Turnips,0,0,Summer,1610,507883
OUARGLA,Turnips,0,0,Fall,4599,228341
OUARGLA,Turnips,0,0,Spring,4890,54759
OUARGLA,Turnips,0,0,Winter,3020,254678
ORAN,CAULIFLOWERS,0,0,Spring,1086,312549
ORAN,CAULIFLOWERS,14445,78,Summer,4385,658485
ORAN,CAULIFLOWERS,0,0,Fall,3321,735276
ORAN,CAULIFLOWERS,0,0,Winter,3156,572452
ORAN,GreenBeans,40195,842,Fall,1339,939864
ORAN,GreenBeans,0,0,Spring,3649,467372
ORAN,GreenBeans,0,0,Summer,5863,451077
ORAN,GreenBeans,0,0,Winter,5006,128322
ORAN,Turnips,1950,14,Spring,3116,969752
ORAN,Turnips,0,0,Fall,4094,940366
ORAN,Turnips,0,0,Summer,1380,330666
ORAN,Turnips,0,0,Winter,2163,575506
ElBayadh,CAULIFLOWERS,0,0,Spring,4081,286686
ElBayadh,CAULIFLOWERS,200,1,Fall,2884,451477
ElBayadh,CAULIFLOWERS,0,0,Summer,5204,623183
ElBayadh,CAULIFLOWERS,0,0,Winter,2131,484740
ElBayadh,GreenBeans,3180,50,Fall,4263,940070
ElBayadh,GreenBeans,0,0,Spring,4848,555421
ElBayadh,GreenBeans,0,0,Summer,5097,304882
ElBayadh,GreenBeans,0,0,Winter,4469,724477
ElBayadh,Turnips,100,1,Fall,4209,707879
ElBayadh,Turnips,0,0,Spring,2960,326676
ElBayadh,Turnips,0,0,Summer,1054,368521
ElBayadh,Turnips,0,0,Winter,2050,322700
ILLIZI,CAULIFLOWERS,702,6,Summer,5356,225800
ILLIZI,CAULIFLOWERS,0,0,Fall,5919,313517
ILLIZI,CAULIFLOWERS,0,0,Spring,1300,932666
ILLIZI,CAULIFLOWERS,0,0,Winter,3710,26045
ILLIZI,GreenBeans,1770,18,Spring,1991,862963
ILLIZI,GreenBeans,0,0,Fall,5780,156894
ILLIZI,GreenBeans,0,0,Summer,1700,112778
ILLIZI,GreenBeans,0,0,Winter,1491,585339
ILLIZI,Turnips,479,4,Fall,5080,675815
ILLIZI,Turnips,0,0,Spring,3415,588741
ILLIZI,Turnips,0,0,Summer,2653,654908
ILLIZI,Turnips,0,0,Winter,5949,153775
BordjBouArreridj,CAULIFLOWERS,0,0,Spring,2093,338619
BordjBouArreridj,CAULIFLOWERS,0,0,Summer,5667,86995
BordjBouArreridj,CAULIFLOWERS,0,0,Fall,1492,661489
BordjBouArreridj,CAULIFLOWERS,0,0,Winter,3831,439144
BordjBouArreridj,GreenBeans,5475,95,Fall,4358,580848
BordjBouArreridj,GreenBeans,0,0,Spring,4693,755664
BordjBouArreridj,GreenBeans,0,0,Summer,3274,178421
BordjBouArreridj,GreenBeans,0,0,Winter,2462,198258
BordjBouArreridj,Turnips,540,6,Spring,2388,559453
BordjBouArreridj,Turnips,0,0,Fall,4212,173341
BordjBouArreridj,Turnips,0,0,Summer,5194,773788
BordjBouArreridj,Turnips,0,0,Winter,5127,116717
BOUMERDES,CAULIFLOWERS,153510,778,Fall,1552,790277
BOUMERDES,CAULIFLOWERS,0,0,Spring,1180,143476
BOUMERDES,CAULIFLOWERS,0,0,Summer,1363,418477
BOUMERDES,CAULIFLOWERS,0,0,Winter,1768,552269
BOUMERDES,GreenBeans,79858,1026,Summer,5913,647992
BOUMERDES,GreenBeans,0,0,Fall,4470,183990
BOUMERDES,GreenBeans,0,0,Spring,2479,757437
BOUMERDES,GreenBeans,0,0,Winter,2915,484928
BOUMERDES,Turnips,88620,468,Summer,2837,470564
BOUMERDES,Turnips,0,0,Fall,1166,199729
BOUMERDES,Turnips,0,0,Spring,4045,959340
BOUMERDES,Turnips,0,0,Winter,1809,619223
ElTarf,CAULIFLOWERS,16230,120,Summer,3995,93759
ElTarf,CAULIFLOWERS,0,0,Fall,3004,990189
ElTarf,CAULIFLOWERS,0,0,Spring,2717,238087
ElTarf,CAULIFLOWERS,0,0,Winter,1066,711817
ElTarf,GreenBeans,54555,841,Fall,4679,605551
ElTarf,GreenBeans,0,0,Spring,4879,266031
ElTarf,GreenBeans,0,0,Summer,1786,277093
ElTarf,GreenBeans,0,0,Winter,2903,965668
ElTarf,Turnips,12860,116,Summer,2237,898594
