Wilaya,Product,Production(qx),SizeofLandUsed(ha),Season,Price(da/qx),Consumption
SidiBelAbbes,Lentils,7520,940,Winter,2663,972816
SidiBelAbbes,Lentils,0,940,Summer,1728,960599
ANNABA,Fava_Beans,12224,892,Fall,5968,369922
ANNABA,Fava_Beans,12224,892,Spring,4711,383883
ANNABA,Fava_Beans,12224,892,Winter,1594,379074
ANNABA,Fava_Beans,0,892,Summer,3108,680642
ANNABA,Pigeonpeas,28,2,Fall,4609,429578
ANNABA,Pigeonpeas,28,2,Spring,2592,910724
ANNABA,Pigeonpeas,28,2,Winter,4531,589577
ANNABA,Pigeonpeas,0,2,Summer,5688,176884
ANNABA,Lentils,631,54,Fall,1032,607509
ANNABA,Lentils,631,54,Spring,3237,78621
ANNABA,Lentils,631,54,Winter,4035,532215
ANNABA,Lentils,0,54,Summer,3956,294846
GUELMA,Fava_Beans,53920,3573,Fall,3119,296453
GUELMA,Fava_Beans,53920,3573,Spring,4172,877335
GUELMA,Fava_Beans,53920,3573,Winter,4699,943754
GUELMA,Fava_Beans,0,3573,Summer,1035,119402
GUELMA,Pigeonpeas,235,19,Fall,5572,959370
GUELMA,Pigeonpeas,235,19,Spring,5568,918341
GUELMA,Pigeonpeas,235,19,Winter,2864,954411
GUELMA,Pigeonpeas,0,19,Summer,4973,483543
GUELMA,Lentils,19416,1290,Fall,1693,454016
GUELMA,Lentils,19416,1290,Spring,3524,699400
GUELMA,Lentils,19416,1290,Winter,3724,322217
GUELMA,Lentils,0,1290,Summer,3328,596759
CONSTANTINE,Fava_Beans,45112,2502,Fall,3581,727819
CONSTANTINE,Fava_Beans,45112,2502,Spring,1834,401684
CONSTANTINE,Fava_Beans,45112,2502,Winter,4236,262692
CONSTANTINE,Fava_Beans,0,2502,Summer,5339,42411
CONSTANTINE,Pigeonpeas,2240,120,Fall,4937,33271
CONSTANTINE,Pigeonpeas,2240,120,Spring,5712,158849
CONSTANTINE,Pigeonpeas,2240,120,Winter,5963,448561
CONSTANTINE,Pigeonpeas,0,120,Summer,1509,503076
CONSTANTINE,Lentils,28307,3051,Fall,5312,998424
CONSTANTINE,Lentils,28307,3051,Spring,1887,499589
CONSTANTINE,Lentils,28307,3051,Winter,5115,64041
CONSTANTINE,Lentils,0,3051,Summer,5606,893163
MEDEA,Fava_Beans,20057,1457,Fall,1659,321644
MEDEA,Fava_Beans,20057,1457,Spring,5007,996735
MEDEA,Fava_Beans,20057,1457,Winter,4673,844058
MEDEA,Fava_Beans,0,1457,Summer,4444,642553
MEDEA,Pigeonpeas,1704,168,Fall,2442,207887
MEDEA,Pigeonpeas,1704,168,Spring,5989,935040
MEDEA,Pigeonpeas,1704,168,Winter,4123,650090
MEDEA,Pigeonpeas,0,168,Summer,4774,306647
MEDEA,Lentils,1483,165,Fall,3116,74868
MEDEA,Lentils,1483,165,Spring,3688,672847
MEDEA,Lentils,1483,165,Winter,3301,320657
MEDEA,Lentils,0,165,Summer,5373,410853
MOSTAGANEM,Fava_Beans,11409,937,Fall,3351,589140
MOSTAGANEM,Fava_Beans,11409,937,Spring,3483,481898
MOSTAGANEM,Fava_Beans,11409,937,Winter,5766,308239
MOSTAGANEM,Fava_Beans,0,937,Summer,4845,987486
MOSTAGANEM,Pigeonpeas,5385,450,Fall,5734,353236
MOSTAGANEM,Pigeonpeas,5385,450,Spring,2548,140867
MOSTAGANEM,Pigeonpeas,5385,450,Winter,2254,518269
MOSTAGANEM,Pigeonpeas,0,450,Summer,3628,231693
MOSTAGANEM,Lentils,80,10,Fall,2640,30211
MOSTAGANEM,Lentils,80,10,Spring,3585,789313
MOSTAGANEM,Lentils,80,10,Winter,2289,650798
MOSTAGANEM,Lentils,0,10,Summer,3517,157945
MASCARA,Fava_Beans,12980,1180,Fall,5464,300187
MASCARA,Fava_Beans,12980,1180,Spring,3634,791292
MASCARA,Fava_Beans,12980,1180,Winter,2735,140352
MASCARA,Fava_Beans,0,1180,Summer,1409,43931
MASCARA,Pigeonpeas,16000,1600,Fall,3781,429661
MASCARA,Pigeonpeas,16000,1600,Spring,2029,808075
MASCARA,Pigeonpeas,16000,1600,Winter,5745,656928
MASCARA,Pigeonpeas,0,1600,Summer,5807,751078
MASCARA,Lentils,580,78,Fall,4226,585824
MASCARA,Lentils,580,78,Spring,4960,299063
MASCARA,Lentils,580,78,Winter,2106,161125
MASCARA,Lentils,0,78,Summer,5683,872656
OUARGLA,Fava_Beans,0,0,Fall,1963,104480
OUARGLA,Fava_Beans,0,0,Spring,2957,979474
OUARGLA,Fava_Beans,0,0,Winter,4611,53714
OUARGLA,Fava_Beans,0,0,Summer,4306,79625
OUARGLA,Pigeonpeas,0,0,Fall,3761,763873
OUARGLA,Pigeonpeas,0,0,Spring,3266,575639
OUARGLA,Pigeonpeas,0,0,Winter,2783,779286
OUARGLA,Pigeonpeas,0,0,Summer,1777,810705
OUARGLA,Lentils,0,0,Fall,2493,497930
OUARGLA,Lentils,0,0,Spring,3848,606705
OUARGLA,Lentils,0,0,Winter,2133,467252
OUARGLA,Lentils,0,0,Summer,5678,186843
ORAN,Fava_Beans,168,12,Fall,2796,161028
ORAN,Fava_Beans,168,12,Spring,2686,332669
ORAN,Fava_Beans,168,12,Winter,2614,956819
ORAN,Fava_Beans,0,12,Summer,2574,60840
ORAN,Pigeonpeas,60,6,Fall,5058,923868
ORAN,Pigeonpeas,60,6,Spring,1297,79709
ORAN,Pigeonpeas,60,6,Winter,5077,432978
ORAN,Pigeonpeas,0,6,Summer,1739,522779
ORAN,Lentils,80,30,Fall,3945,183694
ORAN,Lentils,80,30,Spring,4217,98474
ORAN,Lentils,80,30,Winter,1522,309432
ORAN,Lentils,0,30,Summer,2045,270403
ElBayadh,Fava_Beans,0,0,Fall,5522,599436
ElBayadh,Fava_Beans,0,0,Spring,5838,661062
ElBayadh,Fava_Beans,0,0,Winter,5494,374622
ElBayadh,Fava_Beans,0,0,Summer,4169,41369
ElBayadh,Pigeonpeas,0,0,Fall,3482,403022
ElBayadh,Pigeonpeas,0,0,Spring,1626,360435
ElBayadh,Pigeonpeas,0,0,Winter,3778,751157
ElBayadh,Pigeonpeas,0,0,Summer,2977,649828
ElBayadh,Lentils,0,0,Fall,2228,741080
ElBayadh,Lentils,0,0,Spring,5544,394301
ElBayadh,Lentils,0,0,Winter,3693,323504
ElBayadh,Lentils,0,0,Summer,5328,43851
ILLIZI,Fava_Beans,0,0,Fall,4508,835281
ILLIZI,Fava_Beans,0,0,Spring,3749,25875
ILLIZI,Fava_Beans,0,0,Winter,2071,148133
ILLIZI,Fava_Beans,0,0,Summer,1822,27120
ILLIZI,Pigeonpeas,0,0,Fall,3974,235264
ILLIZI,Pigeonpeas,0,0,Spring,5994,369638
ILLIZI,Pigeonpeas,0,0,Winter,5526,881448
ILLIZI,Pigeonpeas,0,0,Summer,4253,950825
ILLIZI,Lentils,0,0,Fall,3205,137048
ILLIZI,Lentils,0,0,Spring,3519,116085
ILLIZI,Lentils,0,0,Winter,4465,570577
ILLIZI,Lentils,0,0,Summer,5258,518864
BordjBouArreridj,Fava_Beans,210,15,Fall,3081,605967
BordjBouArreridj,Fava_Beans,210,15,Spring,3177,158744
BordjBouArreridj,Fava_Beans,210,15,Winter,4864,160171
BordjBouArreridj,Fava_Beans,0,15,Summer,4862,811740
BordjBouArreridj,Pigeonpeas,0,0,Fall,3785,558157
BordjBouArreridj,Pigeonpeas,0,0,Spring,2340,185304
BordjBouArreridj,Pigeonpeas,0,0,Winter,3162,245272
BordjBouArreridj,Pigeonpeas,0,0,Summer,2194,313170
BordjBouArreridj,Lentils,1860,155,Fall,2029,628003
BordjBouArreridj,Lentils,1860,155,Spring,2074,788212
BordjBouArreridj,Lentils,1860,155,Winter,4990,571145
BordjBouArreridj,Lentils,0,155,Summer,1835,250306
BOUMERDES,Fava_Beans,4316,332,Fall,1628,260323
BOUMERDES,Fava_Beans,4316,332,Spring,1494,416761
BOUMERDES,Fava_Beans,4316,332,Winter,3898,534837
BOUMERDES,Fava_Beans,0,332,Summer,2913,266579
BOUMERDES,Pigeonpeas,0,0,Fall,5126,354739
BOUMERDES,Pigeonpeas,0,0,Spring,3336,824047
BOUMERDES,Pigeonpeas,0,0,Winter,2464,429424
BOUMERDES,Pigeonpeas,0,0,Summer,3378,503822
BOUMERDES,Lentils,0,0,Fall,3162,823658
BOUMERDES,Lentils,0,0,Spring,3975,570105
BOUMERDES,Lentils,0,0,Winter,3544,758428
BOUMERDES,Lentils,0,0,Summer,4109,374589
ElTarf,Fava_Beans,5250,436,Fall,3428,508570
ElTarf,Fava_Beans,5250,436,Spring,2516,34481
ElTarf,Fava_Beans,5250,436,Winter,3554,495656
ElTarf,Fava_Beans,0,436,Summer,5393,539197
ElTarf,Pigeonpeas,0,0,Fall,4787,584687
ElTarf,Pigeonpeas,0,0,Spring,3179,216628
ElTarf,Pigeonpeas,0,0,Winter,5019,132734
ElTarf,Pigeonpeas,0,0,Summer,2577,827261
ElTarf,Lentils,30,10,Fall,2408,590301
ElTarf,Lentils,30,10,Spring,5039,428204
ElTarf,Lentils,30,10,Winter,4567,57882
ElTarf,Lentils,0,10,Summer,5990,454940
TINDOUF,Fava_Beans,0,0,Fall,2719,245327
TINDOUF,Fava_Beans,0,0,Spring,5982,222312
TINDOUF,Fava_Beans,0,0,Winter,3369,189484
TINDOUF,Fava_Beans,0,0,Summer,5246,508295
TINDOUF,Pigeonpeas,0,0,Fall,3596,452582
TINDOUF,Pigeonpeas,0,0,Spring,3278,544221
TINDOUF,Pigeonpeas,0,0,Winter,3888,167225
TINDOUF,Pigeonpeas,0,0,Summer,1309,153524
TINDOUF,Lentils,0,0,Fall,4199,730920
TINDOUF,Lentils,0,0,Spring,1143,309728
TINDOUF,Lentils,0,0,Winter,1093,355710
TINDOUF,Lentils,0,0,Summer,5850,586341
TISSEMSILT,Fava_Beans,12036,1315,Fall,4349,57677
TISSEMSILT,Fava_Beans,12036,1315,Spring,2803,842776
TISSEMSILT,Fava_Beans,12036,1315,Winter,5180,459613
TISSEMSILT,Fava_Beans,0,1315,Summer,2498,88179
TISSEMSILT,Pigeonpeas,463,64,Fall,5202,188063
TISSEMSILT,Pigeonpeas,463,64,Spring,4145,88834
TISSEMSILT,Pigeonpeas,463,64,Winter,1796,129991
TISSEMSILT,Pigeonpeas,0,64,Summer,5587,961031
TISSEMSILT,Lentils,9491,1380,Fall,1534,605898
TISSEMSILT,Lentils,9491,1380,Spring,4430,800604
TISSEMSILT,Lentils,9491,1380,Winter,4105,876817
TISSEMSILT,Lentils,0,1380,Summer,2717,614968
ElOued,Fava_Beans,0,0,Fall,1479,329615
ElOued,Fava_Beans,0,0,Spring,1526,295388
ElOued,Fava_Beans,0,0,Winter,5191,227459
ElOued,Fava_Beans,0,0,Summer,1991,548356
ElOued,Pigeonpeas,0,0,Fall,5779,845982
ElOued,Pigeonpeas,0,0,Spring,1760,424425
ElOued,Pigeonpeas,0,0,Winter,1795,490928
ElOued,Pigeonpeas,0,0,Summer,5539,601722
ElOued,Lentils,0,0,Fall,4403,395894
ElOued,Lentils,0,0,Spring,2410,243741
ElOued,Lentils,0,0,Winter,2644,129179
ElOued,Lentils,0,0,Summer,1153,321802
KHENCHELA,Fava_Beans,0,0,Fall,4795,339387
KHENCHELA,Fava_Beans,0,0,Spring,4820,446380
KHENCHELA,Fava_Beans,0,0,Winter,4331,822662
KHENCHELA,Fava_Beans,0,0,Summer,2906,335676
KHENCHELA,Pigeonpeas,0,0,Fall,1185,156461
KHENCHELA,Pigeonpeas,0,0,Spring,3214,799733
KHENCHELA,Pigeonpeas,0,0,Winter,4271,220385
KHENCHELA,Pigeonpeas,0,0,Summer,4284,89112
KHENCHELA,Lentils,0,0,Fall,1555,588107
KHENCHELA,Lentils,0,0,Spring,5362,228988
KHENCHELA,Lentils,0,0,Winter,5236,224134
KHENCHELA,Lentils,0,0,Summer,5748,556209
SoukAhras,Fava_Beans,969,140,Fall,1550,551710
SoukAhras,Fava_Beans,969,140,Spring,3517,909284
SoukAhras,Fava_Beans,969,140,Winter,3821,557718
SoukAhras,Fava_Beans,0,140,Summer,4790,256913
SoukAhras,Pigeonpeas,0,0,Fall,4672,821503
SoukAhras,Pigeonpeas,0,0,Spring,2301,862149
SoukAhras,Pigeonpeas,0,0,Winter,2049,981142
SoukAhras,Pigeonpeas,0,0,Summer,2238,488103
SoukAhras,Lentils,33342,3479,Fall,1579,830012
SoukAhras,Lentils,33342,3479,Spring,5649,959910
SoukAhras,Lentils,33342,3479,Winter,3690,387750
SoukAhras,Lentils,0,3479,Summer,5694,820317
TIPAZA,Fava_Beans,12240,408,Fall,3994,911529
TIPAZA,Fava_Beans,12240,408,Spring,3395,188697
TIPAZA,Fava_Beans,12240,408,Winter,5552,268423
TIPAZA,Fava_Beans,0,408,Summer,4233,713457
TIPAZA,Pigeonpeas,255,16,Fall,1913,595784
TIPAZA,Pigeonpeas,255,16,Spring,3602,458236
TIPAZA,Pigeonpeas,255,16,Winter,4612,725127
TIPAZA,Pigeonpeas,0,16,Summer,4114,852569
TIPAZA,Lentils,1241,86,Fall,1477,179278
TIPAZA,Lentils,1241,86,Spring,3572,522545
TIPAZA,Lentils,1241,86,Winter,1716,39281
TIPAZA,Lentils,0,86,Summer,1052,760895
MILA,Fava_Beans,14053,962,Fall,5225,9533
MILA,Fava_Beans,14053,962,Spring,2597,402043
MILA,Fava_Beans,14053,962,Winter,1544,241363
MILA,Fava_Beans,0,962,Summer,5344,903650
MILA,Pigeonpeas,170,13,Fall,5652,909281
MILA,Pigeonpeas,170,13,Spring,1632,986553
MILA,Pigeonpeas,170,13,Winter,2373,594399
MILA,Pigeonpeas,0,13,Summer,4581,863848
MILA,Lentils,32400,2600,Fall,4178,312747
MILA,Lentils,32400,2600,Spring,2707,557461
MILA,Lentils,32400,2600,Winter,3809,972824
MILA,Lentils,0,2600,Summer,2210,727127
AINDEFLA,Fava_Beans,42681,2718,Fall,1942,874824
AINDEFLA,Fava_Beans,42681,2718,Spring,1876,148936
AINDEFLA,Fava_Beans,42681,2718,Winter,4855,544258
AINDEFLA,Fava_Beans,0,2718,Summer,1400,602006
AINDEFLA,Pigeonpeas,7059,484,Fall,1776,55865
AINDEFLA,Pigeonpeas,7059,484,Spring,2450,554125
AINDEFLA,Pigeonpeas,7059,484,Winter,4162,541743
AINDEFLA,Pigeonpeas,0,484,Summer,3168,995680
AINDEFLA,Lentils,1416,135,Fall,3390,967033
AINDEFLA,Lentils,1416,135,Spring,2034,695344
AINDEFLA,Lentils,1416,135,Winter,1618,886403
AINDEFLA,Lentils,0,135,Summer,1101,228339
NAAMA,Fava_Beans,0,0,Fall,5383,66292
NAAMA,Fava_Beans,0,0,Spring,3386,78890
NAAMA,Fava_Beans,0,0,Winter,3578,647737
NAAMA,Fava_Beans,0,0,Summer,3492,211801
NAAMA,Pigeonpeas,0,0,Fall,1242,193141
NAAMA,Pigeonpeas,0,0,Spring,5296,772016
NAAMA,Pigeonpeas,0,0,Winter,5729,66739
NAAMA,Pigeonpeas,0,0,Summer,4869,165217
NAAMA,Lentils,0,0,Fall,1796,401860
NAAMA,Lentils,0,0,Spring,2187,70592
NAAMA,Lentils,0,0,Winter,5927,109796
NAAMA,Lentils,0,0,Summer,3206,669579
AinTemouchent,Fava_Beans,15600,2206,Fall,3680,165826
AinTemouchent,Fava_Beans,15600,2206,Spring,3523,110661
AinTemouchent,Fava_Beans,15600,2206,Winter,1832,300340
AinTemouchent,Fava_Beans,0,2206,Summer,4498,609828
AinTemouchent,Pigeonpeas,3920,697,Fall,5741,613145
AinTemouchent,Pigeonpeas,3920,697,Spring,3321,171492
AinTemouchent,Pigeonpeas,3920,697,Winter,4750,11058
AinTemouchent,Pigeonpeas,0,697,Summer,5261,829551
AinTemouchent,Lentils,1590,195,Fall,2293,931775
AinTemouchent,Lentils,1590,195,Spring,3775,800627
AinTemouchent,Lentils,1590,195,Winter,3931,764281
AinTemouchent,Lentils,0,195,Summer,5343,879473
GHARDAIA,Fava_Beans,0,0,Fall,1084,631816
GHARDAIA,Fava_Beans,0,0,Spring,2044,120551
GHARDAIA,Fava_Beans,0,0,Winter,1366,715410
GHARDAIA,Fava_Beans,0,0,Summer,3565,130016
GHARDAIA,Pigeonpeas,0,0,Fall,5536,895586
GHARDAIA,Pigeonpeas,0,0,Spring,3770,256901
GHARDAIA,Pigeonpeas,0,0,Winter,5410,398654
GHARDAIA,Pigeonpeas,0,0,Summer,3136,609138
GHARDAIA,Lentils,0,0,Fall,1842,680986
GHARDAIA,Lentils,0,0,Spring,2227,781180
GHARDAIA,Lentils,0,0,Winter,1885,990261
GHARDAIA,Lentils,0,0,Summer,4319,255902
RELIZANE,Fava_Beans,16932,1904,Fall,5439,22022
RELIZANE,Fava_Beans,16932,1904,Spring,2033,538090
RELIZANE,Fava_Beans,16932,1904,Winter,2209,389223
RELIZANE,Fava_Beans,0,1904,Summer,3765,464109
RELIZANE,Pigeonpeas,5839,889,Fall,1375,890416
RELIZANE,Pigeonpeas,5839,889,Spring,2734,577107
RELIZANE,Pigeonpeas,5839,889,Winter,5832,756723
RELIZANE,Pigeonpeas,0,889,Summer,3044,930289
RELIZANE,Lentils,34788,4142,Fall,2579,993650
RELIZANE,Lentils,34788,4142,Spring,5005,983310
RELIZANE,Lentils,34788,4142,Winter,4202,107166
RELIZANE,Lentils,0,4142,Summer,3632,897408
ADRAR,Potatoes,71018,411,Spring,1872,505346
ADRAR,Potatoes,71018,411,Winter,2297,463907
ADRAR,Potatoes,0,411,Summer,1142,704608
ADRAR,Potatoes,0,411,Fall,3084,680121
ADRAR,Tomatoes,196866,913,Spring,2354,862753
ADRAR,Tomatoes,196866,913,Winter,5433,6615
ADRAR,Tomatoes,0,913,Summer,2866,293265
ADRAR,Tomatoes,0,913,Fall,4512,316029
ADRAR,Green_Pepper,1455,5,Summer,3660,709616
ADRAR,Green_Pepper,1455,5,Fall,3958,433078
ADRAR,Green_Pepper,1455,5,Spring,2550,523416
ADRAR,Green_Pepper,0,5,Winter,2205,6081
BEJAIA,Potatoes,5970,30,Spring,3983,140413
BEJAIA,Potatoes,5970,30,Winter,2167,993860
BEJAIA,Potatoes,0,30,Summer,5240,693964
BEJAIA,Potatoes,0,30,Fall,5449,304702
BEJAIA,Tomatoes,6525,9,Spring,5975,494388
BEJAIA,Tomatoes,6525,9,Winter,5627,794590
BEJAIA,Tomatoes,0,9,Summer,1521,279375
BEJAIA,Tomatoes,0,9,Fall,1489,706310
BEJAIA,Green_Pepper,2032,8,Summer,5650,908387
BEJAIA,Green_Pepper,2032,8,Fall,3281,529920
BEJAIA,Green_Pepper,2032,8,Spring,4256,568194
BEJAIA,Green_Pepper,0,8,Winter,4082,893353
BISKRA,Potatoes,0,0,Spring,4184,405400
BISKRA,Potatoes,0,0,Winter,4662,606774
BISKRA,Potatoes,0,0,Summer,2841,936143
BISKRA,Potatoes,0,0,Fall,1932,643590
BISKRA,Tomatoes,3664280,2505,Spring,1148,612613
BISKRA,Tomatoes,3664280,2505,Winter,1400,54554
BISKRA,Tomatoes,0,2505,Summer,4357,337434
BISKRA,Tomatoes,0,2505,Fall,4869,67416
BISKRA,Green_Pepper,839600,1120,Summer,1439,688503
BISKRA,Green_Pepper,839600,1120,Fall,5868,187458
BISKRA,Green_Pepper,839600,1120,Spring,3050,180260
BISKRA,Green_Pepper,0,1120,Winter,4013,669989
BECHAR,Potatoes,0,0,Spring,2683,798067
BECHAR,Potatoes,0,0,Winter,3128,168503
BECHAR,Potatoes,0,0,Summer,3056,791144
BECHAR,Potatoes,0,0,Fall,4294,852436
BECHAR,Tomatoes,0,0,Spring,3598,487302
BECHAR,Tomatoes,0,0,Winter,3070,256968
BECHAR,Tomatoes,0,0,Summer,3125,550348
BECHAR,Tomatoes,0,0,Fall,4629,45194
BECHAR,Green_Pepper,0,0,Summer,2063,258198
BECHAR,Green_Pepper,0,0,Fall,4616,210721
BECHAR,Green_Pepper,0,0,Spring,3054,267868
BECHAR,Green_Pepper,0,0,Winter,3063,920227
BLIDA,Potatoes,0,0,Spring,2825,995695
BLIDA,Potatoes,0,0,Winter,1985,398275
BLIDA,Potatoes,0,0,Summer,4609,765919
BLIDA,Potatoes,0,0,Fall,1969,892950
BLIDA,Tomatoes,0,0,Spring,1529,832368
BLIDA,Tomatoes,0,0,Winter,5822,667058
BLIDA,Tomatoes,0,0,Summer,5277,73599
BLIDA,Tomatoes,0,0,Fall,3529,738890
BLIDA,Green_Pepper,0,0,Summer,3733,130137
BLIDA,Green_Pepper,0,0,Fall,2866,224906
BLIDA,Green_Pepper,0,0,Spring,3536,950230
BLIDA,Green_Pepper,0,0,Winter,3840,195325
BOUIRA,Potatoes,0,0,Spring,5815,528505
BOUIRA,Potatoes,0,0,Winter,1745,398773
BOUIRA,Potatoes,0,0,Summer,4299,924026
BOUIRA,Potatoes,0,0,Fall,4189,99298
BOUIRA,Tomatoes,0,0,Spring,4804,238976
BOUIRA,Tomatoes,0,0,Winter,5619,855110
BOUIRA,Tomatoes,0,0,Summer,1530,879921
BOUIRA,Tomatoes,0,0,Fall,1290,818619
BOUIRA,Green_Pepper,0,0,Summer,4312,450620
BOUIRA,Green_Pepper,0,0,Fall,5935,679093
BOUIRA,Green_Pepper,0,0,Spring,3637,175603
BOUIRA,Green_Pepper,0,0,Winter,3334,442433
TAMANRASSET,Potatoes,0,0,Spring,1988,469482
TAMANRASSET,Potatoes,0,0,Winter,4362,305084
TAMANRASSET,Potatoes,0,0,Summer,4555,942371
TAMANRASSET,Potatoes,0,0,Fall,1327,55985
TAMANRASSET,Tomatoes,18925,133,Spring,1827,868808
TAMANRASSET,Tomatoes,18925,133,Winter,2110,655155
TAMANRASSET,Tomatoes,0,133,Summer,3386,419363
TAMANRASSET,Tomatoes,0,133,Fall,5024,61648
TAMANRASSET,Green_Pepper,0,0,Summer,2259,772539
TAMANRASSET,Green_Pepper,0,0,Fall,2990,699935
TAMANRASSET,Green_Pepper,0,0,Spring,5721,716653
TAMANRASSET,Green_Pepper,0,0,Winter,2743,792097
TEBESSA,Potatoes,0,0,Spring,2401,704078
TEBESSA,Potatoes,0,0,Winter,3283,626713
TEBESSA,Potatoes,0,0,Summer,1392,144431
TEBESSA,Potatoes,0,0,Fall,2953,192122
TEBESSA,Tomatoes,0,0,Spring,1368,581472
TEBESSA,Tomatoes,0,0,Winter,4485,721222
TEBESSA,Tomatoes,0,0,Summer,3502,577927
TEBESSA,Tomatoes,0,0,Fall,5455,448533
TEBESSA,Green_Pepper,0,0,Summer,3113,560055
TEBESSA,Green_Pepper,0,0,Fall,1698,467684
TEBESSA,Green_Pepper,0,0,Spring,5779,747044
TEBESSA,Green_Pepper,0,0,Winter,2668,590096
TLEMCEN,Potatoes,22100,85,Spring,3414,920000
TLEMCEN,Potatoes,22100,85,Winter,2553,210473
TLEMCEN,Potatoes,0,85,Summer,3400,134846
TLEMCEN,Potatoes,0,85,Fall,4809,739057
TLEMCEN,Tomatoes,12500,50,Spring,4915,146854
TLEMCEN,Tomatoes,12500,50,Winter,1357,317712
TLEMCEN,Tomatoes,0,50,Summer,1976,984783
TLEMCEN,Tomatoes,0,50,Fall,1884,299946
TLEMCEN,Green_Pepper,0,0,Summer,3569,892025
TLEMCEN,Green_Pepper,0,0,Fall,1654,726243
TLEMCEN,Green_Pepper,0,0,Spring,4061,714275
TLEMCEN,Green_Pepper,0,0,Winter,2576,401898
TIARET,Potatoes,0,0,Spring,1497,822150
TIARET,Potatoes,0,0,Winter,3606,280344
TIARET,Potatoes,0,0,Summer,4291,60439
TIARET,Potatoes,0,0,Fall,3892,891700
TIARET,Tomatoes,0,0,Spring,1905,612108
TIARET,Tomatoes,0,0,Winter,1044,888563
TIARET,Tomatoes,0,0,Summer,3010,512445
TIARET,Tomatoes,0,0,Fall,2085,306797
TIARET,Green_Pepper,0,0,Summer,3814,938442
TIARET,Green_Pepper,0,0,Fall,2037,593984
TIARET,Green_Pepper,0,0,Spring,2801,181405
TIARET,Green_Pepper,0,0,Winter,2083,400482
TiziOuzou,Potatoes,21115,95,Spring,4844,47138
TiziOuzou,Potatoes,21115,95,Winter,4907,226626
TiziOuzou,Potatoes,0,95,Summer,5133,545197
TiziOuzou,Potatoes,0,95,Fall,5174,213522
TiziOuzou,Tomatoes,0,4,Spring,3758,705191
TiziOuzou,Tomatoes,0,4,Winter,5579,740332
TiziOuzou,Tomatoes,0,4,Summer,3501,925883
TiziOuzou,Tomatoes,0,4,Fall,1999,151249
TiziOuzou,Green_Pepper,0,1,Summer,4795,233720
TiziOuzou,Green_Pepper,0,1,Fall,3932,312789
TiziOuzou,Green_Pepper,0,1,Spring,1822,369662
TiziOuzou,Green_Pepper,0,1,Winter,4403,687923
ALGIERS,Potatoes,101920,330,Spring,1435,701045
ALGIERS,Potatoes,101920,330,Winter,5566,561196
ALGIERS,Potatoes,0,330,Summer,2841,102105
ALGIERS,Potatoes,0,330,Fall,4691,857252
ALGIERS,Tomatoes,86100,132,Spring,3215,966291
ALGIERS,Tomatoes,86100,132,Winter,4985,855625
ALGIERS,Tomatoes,0,132,Summer,2686,203960
ALGIERS,Tomatoes,0,132,Fall,2368,990154
ALGIERS,Green_Pepper,20600,64,Summer,4607,632916
ALGIERS,Green_Pepper,20600,64,Fall,1576,387258
ALGIERS,Green_Pepper,20600,64,Spring,4852,855785
ALGIERS,Green_Pepper,0,64,Winter,4828,932756
DJELFA,Potatoes,0,0,Spring,2815,729765
DJELFA,Potatoes,0,0,Winter,2844,508446
DJELFA,Potatoes,0,0,Summer,1495,916693
DJELFA,Potatoes,0,0,Fall,1919,38667
DJELFA,Tomatoes,0,0,Spring,1460,571490
DJELFA,Tomatoes,0,0,Winter,5438,512179
DJELFA,Tomatoes,0,0,Summer,3803,703456
DJELFA,Tomatoes,0,0,Fall,5643,372567
DJELFA,Green_Pepper,0,0,Summer,4532,96960
DJELFA,Green_Pepper,0,0,Fall,2999,895403
DJELFA,Green_Pepper,0,0,Spring,1112,728505
DJELFA,Green_Pepper,0,0,Winter,2393,828100
JIJEL,Potatoes,46816,190,Spring,3894,167304
JIJEL,Potatoes,46816,190,Winter,1539,970006
JIJEL,Potatoes,0,190,Summer,2967,728982
JIJEL,Potatoes,0,190,Fall,3869,249748
JIJEL,Tomatoes,1840,1,Spring,5625,855042
JIJEL,Tomatoes,1840,1,Winter,2975,635837
JIJEL,Tomatoes,0,1,Summer,1868,996744
JIJEL,Tomatoes,0,1,Fall,3221,343618
JIJEL,Green_Pepper,406,0,Summer,3636,542087
JIJEL,Green_Pepper,406,0,Fall,2877,155051
JIJEL,Green_Pepper,406,0,Spring,2267,985193
JIJEL,Green_Pepper,0,0,Winter,1146,705635
SETIF,Potatoes,0,0,Spring,1441,269373
SETIF,Potatoes,0,0,Winter,3416,692044
SETIF,Potatoes,0,0,Summer,5199,380212
SETIF,Potatoes,0,0,Fall,2741,356570
SETIF,Tomatoes,0,0,Spring,1398,541467
SETIF,Tomatoes,0,0,Winter,1086,43061
SETIF,Tomatoes,0,0,Summer,2971,851232
SETIF,Tomatoes,0,0,Fall,2311,703444
SETIF,Green_Pepper,0,0,Summer,4343,171109
SETIF,Green_Pepper,0,0,Fall,4662,584696
SETIF,Green_Pepper,0,0,Spring,3499,895124
SETIF,Green_Pepper,0,0,Winter,4685,914659
SAIDA,Potatoes,0,0,Spring,1093,916221
SAIDA,Potatoes,0,0,Winter,1362,765393
SAIDA,Potatoes,0,0,Summer,3573,760479
SAIDA,Potatoes,0,0,Fall,3010,105383
SAIDA,Tomatoes,0,0,Spring,2227,865427
SAIDA,Tomatoes,0,0,Winter,1817,547953
SAIDA,Tomatoes,0,0,Summer,1784,844636
