Wilaya,Product,Production(qx),SizeofLandUsed(ha),Season,Price(da/qx),Consumption
Tamanrasset,Aubergines,0,0,Fall,5298,992888
Tamanrasset,Aubergines,2702,66,Winter,2967,482513
Tamanrasset,Peanuts,893,560,Spring,2656,63576
Tamanrasset,Peanuts,474,265,Summer,4423,53515
Tamanrasset,Peanuts,805,196,Fall,3706,283054
Tamanrasset,Peanuts,633,412,Winter,5862,883638
Tamanrasset,lentils,978,335,Spring,3742,114971
Tamanrasset,lentils,140,661,Summer,4629,770331
Tamanrasset,lentils,354,37,Fall,3713,627487
Tamanrasset,lentils,64,73,Winter,4211,304276
Tamanrasset,cheakpeas,732,136,Spring,5140,620139
Tamanrasset,cheakpeas,688,39,Summer,3644,646557
Tamanrasset,cheakpeas,142,323,Fall,3636,243313
Tamanrasset,cheakpeas,395,917,Winter,4672,900509
Tamanrasset,driedbeans,707,995,Spring,2029,670227
Tamanrasset,driedbeans,206,634,Summer,4986,495000
Tamanrasset,driedbeans,134,350,Fall,1062,424567
Tamanrasset,driedbeans,94,477,Winter,3828,585404
Tamanrasset,artichokes,96,599,Spring,1466,924338
Tamanrasset,artichokes,685,695,Summer,1924,205909
Tamanrasset,artichokes,393,47,Fall,5297,788877
Tamanrasset,artichokes,146,5,Winter,4872,858731
Tamanrasset,beans,826,266,Spring,2780,85376
Tamanrasset,beans,580,711,Summer,1000,636437
Tamanrasset,beans,46,303,Fall,1899,370392
Tamanrasset,beans,935,499,Winter,5360,448659
Tamanrasset,zucchini,635,33,Spring,3829,505280
Tamanrasset,zucchini,978,387,Summer,1650,738753
Tamanrasset,zucchini,750,25,Fall,5518,470294
Tamanrasset,zucchini,590,608,Winter,2852,362501
Tamanrasset,cucumbers,929,714,Spring,4802,962150
Tamanrasset,cucumbers,282,908,Summer,2442,361842
Tamanrasset,cucumbers,667,319,Fall,4754,380789
Tamanrasset,cucumbers,255,243,Winter,5809,878768
Tamanrasset,watermelons,192,438,Spring,2557,866877
Tamanrasset,watermelons,259,544,Summer,1900,735136
Tamanrasset,watermelons,262,99,Fall,4199,581502
Tamanrasset,watermelons,470,162,Winter,2733,471746
Tamanrasset,bananas,587,618,Spring,1269,161878
Tamanrasset,bananas,140,204,Summer,2020,244114
Tamanrasset,bananas,767,650,Fall,4089,776500
Tamanrasset,bananas,175,708,Winter,3430,653583
Tamanrasset,onions,931,501,Spring,4235,954559
Tamanrasset,onions,481,80,Summer,5333,740032
Tamanrasset,onions,79,160,Fall,2266,186043
Tamanrasset,onions,695,349,Winter,2170,245322
Tamanrasset,garlic,659,488,Spring,2329,493274
Tamanrasset,garlic,423,161,Summer,1838,294902
Tamanrasset,garlic,956,984,Fall,1255,836904
Tamanrasset,garlic,405,675,Winter,3747,640198
Tamanrasset,carrots,495,154,Spring,1474,434739
Tamanrasset,carrots,16,13,Summer,5209,3990
Tamanrasset,carrots,809,462,Fall,5284,206892
Tamanrasset,carrots,715,996,Winter,4664,213746
Tamanrasset,greencabbages,530,497,Spring,4910,483503
Tamanrasset,greencabbages,303,896,Summer,3404,170833
Tamanrasset,greencabbages,110,451,Fall,3065,466775
Tamanrasset,greencabbages,387,779,Winter,3160,149038
Tamanrasset,cauliflower,82,259,Spring,5787,385731
Tamanrasset,cauliflower,943,961,Summer,2246,964609
Tamanrasset,cauliflower,398,318,Fall,1946,741626
Tamanrasset,cauliflower,233,729,Winter,3390,599105
Tamanrasset,turnips,279,314,Spring,1805,951366
Tamanrasset,turnips,252,43,Summer,1571,431954
Tamanrasset,turnips,128,55,Fall,2837,261705
Tamanrasset,turnips,652,439,Winter,5817,285853
Tamanrasset,olives,502,12,Spring,1198,247893
Tamanrasset,olives,663,278,Summer,2274,564829
Tamanrasset,olives,204,339,Fall,2956,12258
Tamanrasset,olives,566,183,Winter,2824,347926
Tamanrasset,oranges,981,48,Spring,3325,358018
Tamanrasset,oranges,777,582,Summer,3955,981660
Tamanrasset,oranges,788,814,Fall,5028,507274
Tamanrasset,oranges,818,614,Winter,5615,494392
Tamanrasset,lemons,591,926,Spring,2575,129743
Tamanrasset,lemons,393,859,Summer,1880,658744
Tamanrasset,lemons,160,610,Fall,2008,609336
Tamanrasset,lemons,204,833,Winter,5671,293096
Tamanrasset,tangerines,617,285,Spring,1063,155780
Tamanrasset,tangerines,95,651,Summer,3680,66684
Tamanrasset,tangerines,759,140,Fall,5825,896972
Tamanrasset,tangerines,929,544,Winter,1503,729924
Tebessa,Wheat,0,0,Spring,3791,818458
Tebessa,Wheat,0,0,Summer,5523,12566
Tebessa,Wheat,215800,87000,Fall,1881,942640
Tebessa,Wheat,215800,87000,Winter,3875,12269
Tebessa,Corn,0,0,Spring,4594,609638
Tebessa,Corn,0,0,Summer,4527,465406
Tebessa,Corn,0,0,Fall,3292,4104
Tebessa,Corn,0,0,Winter,5465,955838
Tebessa,Potatoes,0,0,Spring,2197,92574
Tebessa,Potatoes,876750,2525,Summer,3801,651391
Tebessa,Potatoes,876750,2525,Fall,4872,55852
Tebessa,Potatoes,0,0,Winter,3735,197991
Tebessa,Dates,9800,816,Spring,3126,812722
Tebessa,Dates,9800,816,Summer,3826,745573
Tebessa,Dates,9800,816,Fall,1961,792224
Tebessa,Dates,9800,816,Winter,3819,904444
Tebessa,Tomatoes,0,0,Spring,2056,183042
Tebessa,Tomatoes,23950,162,Summer,3858,558457
Tebessa,Tomatoes,0,0,Fall,3048,216904
Tebessa,Tomatoes,0,0,Winter,1382,606941
Tebessa,Greenpepper,0,0,Spring,5442,868625
Tebessa,Greenpepper,0,0,Summer,4657,717447
Tebessa,Greenpepper,0,0,Fall,2950,701380
Tebessa,Greenpepper,12610,101,Winter,3762,293351
Tebessa,Aubergines,0,0,Spring,5863,482880
Tebessa,Aubergines,0,0,Summer,4099,977997
Tebessa,Aubergines,0,0,Fall,5090,944773
Tebessa,Aubergines,800,10,Winter,1151,903963
Tebessa,Peanuts,470,337,Spring,2650,463786
Tebessa,Peanuts,818,255,Summer,5210,463336
Tebessa,Peanuts,481,310,Fall,1990,91968
Tebessa,Peanuts,772,876,Winter,3256,938692
Tebessa,lentils,431,628,Spring,3731,850572
Tebessa,lentils,750,666,Summer,1703,828309
Tebessa,lentils,269,943,Fall,2660,381319
Tebessa,lentils,952,240,Winter,5605,967644
Tebessa,cheakpeas,744,709,Spring,4567,301962
Tebessa,cheakpeas,598,167,Summer,4378,571660
Tebessa,cheakpeas,872,776,Fall,3985,84237
Tebessa,cheakpeas,998,716,Winter,3697,457623
Tebessa,driedbeans,844,135,Spring,2279,106376
Tebessa,driedbeans,922,196,Summer,2632,976716
Tebessa,driedbeans,736,173,Fall,5597,168698
Tebessa,driedbeans,369,134,Winter,2236,473846
Tebessa,artichokes,746,660,Spring,1766,124048
Tebessa,artichokes,223,918,Summer,3908,454756
Tebessa,artichokes,258,522,Fall,3931,77572
Tebessa,artichokes,17,660,Winter,5977,499229
Tebessa,beans,474,506,Spring,5678,568138
Tebessa,beans,837,106,Summer,5079,382079
Tebessa,beans,212,261,Fall,1362,243838
Tebessa,beans,544,319,Winter,3127,823317
Tebessa,zucchini,119,181,Spring,1612,285238
Tebessa,zucchini,727,104,Summer,3708,878738
Tebessa,zucchini,744,995,Fall,5351,484159
Tebessa,zucchini,856,951,Winter,1847,698096
Tebessa,cucumbers,977,358,Spring,2797,726037
Tebessa,cucumbers,871,160,Summer,3579,357181
Tebessa,cucumbers,235,343,Fall,5535,208514
Tebessa,cucumbers,113,769,Winter,5060,730627
Tebessa,watermelons,451,217,Spring,2811,112827
Tebessa,watermelons,984,142,Summer,3130,85354
Tebessa,watermelons,877,419,Fall,3572,463219
Tebessa,watermelons,757,407,Winter,3741,789732
Tebessa,bananas,536,389,Spring,5617,401511
Tebessa,bananas,578,482,Summer,2238,456509
Tebessa,bananas,595,205,Fall,1295,185850
Tebessa,bananas,991,460,Winter,3872,39405
Tebessa,onions,475,65,Spring,4289,516589
Tebessa,onions,476,953,Summer,2311,133116
Tebessa,onions,133,919,Fall,2493,689947
Tebessa,onions,168,308,Winter,2412,580271
Tebessa,garlic,855,107,Spring,5337,989729
Tebessa,garlic,181,806,Summer,1778,741885
Tebessa,garlic,440,384,Fall,2166,323506
Tebessa,garlic,146,183,Winter,3069,581385
Tebessa,carrots,791,15,Spring,5454,575397
Tebessa,carrots,729,619,Summer,3914,338876
Tebessa,carrots,211,807,Fall,4667,445396
Tebessa,carrots,818,267,Winter,3080,711561
Tebessa,greencabbages,49,450,Spring,3860,633296
Tebessa,greencabbages,956,162,Summer,1357,430840
Tebessa,greencabbages,374,869,Fall,3488,353561
Tebessa,greencabbages,738,881,Winter,2959,146058
Tebessa,cauliflower,922,554,Spring,1130,71555
Tebessa,cauliflower,427,510,Summer,1837,946488
Tebessa,cauliflower,556,952,Fall,5847,561307
Tebessa,cauliflower,936,685,Winter,1938,413434
Tebessa,turnips,409,742,Spring,4571,423250
Tebessa,turnips,639,625,Summer,2384,180916
Tebessa,turnips,70,430,Fall,4365,869080
Tebessa,turnips,771,165,Winter,2830,875231
Tebessa,olives,833,756,Spring,5723,196276
Tebessa,olives,463,625,Summer,4738,403099
Tebessa,olives,775,392,Fall,1337,6257
Tebessa,olives,965,581,Winter,1195,683721
Tebessa,oranges,254,724,Spring,2581,977044
Tebessa,oranges,246,6,Summer,2766,514559
Tebessa,oranges,214,866,Fall,3077,228131
Tebessa,oranges,733,987,Winter,4947,652000
Tebessa,lemons,244,699,Spring,2409,899101
Tebessa,lemons,420,163,Summer,3438,870516
Tebessa,lemons,850,594,Fall,2775,146886
Tebessa,lemons,296,892,Winter,2029,588639
Tebessa,tangerines,352,625,Spring,5887,990028
Tebessa,tangerines,916,622,Summer,1312,138111
Tebessa,tangerines,779,691,Fall,5190,244108
Tebessa,tangerines,899,630,Winter,5375,297306
Tlemcen,Wheat,16200,90,Spring,4418,603363
Tlemcen,Wheat,16200,90,Summer,2559,852664
Tlemcen,Wheat,183200,51150,Fall,5188,970925
Tlemcen,Wheat,183200,51150,Winter,1106,623568
Tlemcen,Corn,0,0,Spring,5088,607803
Tlemcen,Corn,0,0,Summer,3240,158239
Tlemcen,Corn,0,0,Fall,4858,74536
Tlemcen,Corn,0,0,Winter,2916,643040
Tlemcen,Potatoes,21300,85,Spring,1681,260143
Tlemcen,Potatoes,1305000,3700,Summer,2955,65541
Tlemcen,Potatoes,2106500,6385,Fall,5472,806022
Tlemcen,Potatoes,21300,85,Winter,2553,326913
Tlemcen,Dates,0,0,Spring,5616,717993
Tlemcen,Dates,0,0,Summer,3992,451058
Tlemcen,Dates,0,0,Fall,1045,966296
Tlemcen,Dates,0,0,Winter,3662,796985
Tlemcen,Tomatoes,10000,40,Spring,2424,964452
Tlemcen,Tomatoes,663600,980,Summer,2782,930129
Tlemcen,Tomatoes,73600,80,Fall,4617,319466
Tlemcen,Tomatoes,0,0,Winter,3535,587394
Tlemcen,Greenpepper,50000,62,Spring,2630,508836
Tlemcen,Greenpepper,0,0,Summer,4834,686605
Tlemcen,Greenpepper,10390,140,Fall,1674,769495
Tlemcen,Greenpepper,10390,140,Winter,4937,165750
Tlemcen,Aubergines,0,0,Spring,5484,605749
Tlemcen,Aubergines,0,0,Summer,1288,317796
Tlemcen,Aubergines,0,0,Fall,2322,834935
Tlemcen,Aubergines,9920,79,Winter,2825,337222
Tlemcen,Peanuts,995,905,Spring,5028,891531
Tlemcen,Peanuts,583,758,Summer,4914,763115
Tlemcen,Peanuts,25,59,Fall,4916,377958
Tlemcen,Peanuts,525,671,Winter,3660,52515
Tlemcen,lentils,495,834,Spring,5417,274388
Tlemcen,lentils,500,407,Summer,5649,424234
Tlemcen,lentils,65,758,Fall,3847,251105
Tlemcen,lentils,482,84,Winter,3020,571260
Tlemcen,cheakpeas,799,346,Spring,1216,635265
Tlemcen,cheakpeas,625,954,Summer,5774,654980
Tlemcen,cheakpeas,944,716,Fall,3131,508618
Tlemcen,cheakpeas,762,823,Winter,5383,896377
Tlemcen,driedbeans,284,526,Spring,3680,398636
Tlemcen,driedbeans,683,210,Summer,2436,904595
Tlemcen,driedbeans,992,875,Fall,5218,95940
Tlemcen,driedbeans,260,399,Winter,3285,885057
Tlemcen,artichokes,877,374,Spring,5604,311112
Tlemcen,artichokes,97,385,Summer,5486,928186
Tlemcen,artichokes,571,614,Fall,1188,478823
Tlemcen,artichokes,807,599,Winter,1532,469185
Tlemcen,beans,371,207,Spring,5463,833512
Tlemcen,beans,477,121,Summer,1555,645910
Tlemcen,beans,65,831,Fall,4154,504110
Tlemcen,beans,653,806,Winter,5783,971923
Tlemcen,zucchini,600,573,Spring,5955,393789
Tlemcen,zucchini,386,33,Summer,5898,427481
Tlemcen,zucchini,59,1,Fall,2148,891522
Tlemcen,zucchini,553,362,Winter,3619,595520
Tlemcen,cucumbers,531,881,Spring,2939,374542
Tlemcen,cucumbers,794,748,Summer,1718,806545
Tlemcen,cucumbers,316,193,Fall,5327,151011
Tlemcen,cucumbers,548,506,Winter,5170,771079
Tlemcen,watermelons,936,63,Spring,3065,118284
Tlemcen,watermelons,963,444,Summer,2681,888203
Tlemcen,watermelons,903,422,Fall,4558,389452
Tlemcen,watermelons,892,351,Winter,4443,214418
Tlemcen,bananas,554,558,Spring,2016,418635
Tlemcen,bananas,957,942,Summer,2800,2477
Tlemcen,bananas,928,460,Fall,4807,428617
Tlemcen,bananas,303,803,Winter,1820,208190
Tlemcen,onions,816,594,Spring,5409,938629
Tlemcen,onions,401,455,Summer,4142,478480
Tlemcen,onions,715,167,Fall,1837,887064
Tlemcen,onions,118,255,Winter,2548,846660
Tlemcen,garlic,1,284,Spring,5869,745905
Tlemcen,garlic,602,237,Summer,1661,767433
Tlemcen,garlic,857,717,Fall,4828,399643
Tlemcen,garlic,748,417,Winter,5658,719483
Tlemcen,carrots,452,305,Spring,2689,687853
Tlemcen,carrots,636,455,Summer,5998,523270
Tlemcen,carrots,529,593,Fall,5505,942365
Tlemcen,carrots,260,635,Winter,2471,786393
Tlemcen,greencabbages,798,990,Spring,4806,643812
Tlemcen,greencabbages,561,820,Summer,4248,668403
Tlemcen,greencabbages,663,101,Fall,1214,313430
Tlemcen,greencabbages,850,640,Winter,3743,1679
Tlemcen,cauliflower,462,538,Spring,3483,784545
Tlemcen,cauliflower,488,696,Summer,5586,916615
Tlemcen,cauliflower,25,232,Fall,5216,176542
Tlemcen,cauliflower,383,728,Winter,4522,581237
Tlemcen,turnips,658,643,Spring,3288,846701
Tlemcen,turnips,831,615,Summer,3076,702227
Tlemcen,turnips,59,93,Fall,2096,719976
Tlemcen,turnips,246,5,Winter,1019,677129
Tlemcen,olives,894,262,Spring,3380,86324
Tlemcen,olives,695,403,Summer,5204,974317
Tlemcen,olives,355,838,Fall,4869,902914
Tlemcen,olives,207,479,Winter,4145,619197
Tlemcen,oranges,557,429,Spring,1120,14038
Tlemcen,oranges,43,417,Summer,5424,855137
Tlemcen,oranges,977,920,Fall,2775,466956
Tlemcen,oranges,82,444,Winter,4849,818705
Tlemcen,lemons,508,993,Spring,1315,235380
Tlemcen,lemons,957,690,Summer,5540,731470
Tlemcen,lemons,459,789,Fall,5256,376017
Tlemcen,lemons,586,854,Winter,2113,887781
Tlemcen,tangerines,717,913,Spring,2149,718501
Tlemcen,tangerines,34,159,Summer,3799,952354
Tlemcen,tangerines,187,621,Fall,2845,114229
Tlemcen,tangerines,837,76,Winter,5244,522486
Tiaret,Wheat,7898456321550,0,Spring,3078,595940
Tiaret,Wheat,0,0,Summer,1400,938905
Tiaret,Wheat,1150000,130000,Fall,4997,318335
Tiaret,Wheat,1150000,130000,Winter,3081,221999
Tiaret,Corn,0,0,Spring,4988,169047
Tiaret,Corn,0,0,Summer,1540,177317
Tiaret,Corn,0,0,Fall,2942,552017
Tiaret,Corn,0,0,Winter,3932,971965
Tiaret,Potatoes,0,0,Spring,1699,129577
Tiaret,Potatoes,1154269,4096,Summer,3194,262607
Tiaret,Potatoes,1584500,5749,Fall,2758,638103
Tiaret,Potatoes,0,0,Winter,1257,607102
Tiaret,Dates,0,0,Spring,1597,138186
Tiaret,Dates,0,0,Summer,2612,888892
Tiaret,Dates,0,0,Fall,4730,857487
Tiaret,Dates,0,0,Winter,1655,684736
Tiaret,Tomatoes,0,0,Spring,2552,806561
Tiaret,Tomatoes,98000,350,Summer,3875,438955
Tiaret,Tomatoes,0,0,Fall,4971,496062
Tiaret,Tomatoes,0,0,Winter,3241,354061
Tiaret,Greenpepper,0,0,Spring,5748,819632
Tiaret,Greenpepper,0,0,Summer,5938,617050
Tiaret,Greenpepper,0,0,Fall,3986,674397
Tiaret,Greenpepper,93415,358,Winter,4338,881862
Tiaret,Aubergines,0,0,Spring,3515,402118
Tiaret,Aubergines,0,0,Summer,2306,391563
Tiaret,Aubergines,0,0,Fall,4562,131966
Tiaret,Aubergines,1538,44,Winter,4250,211819
Tiaret,Peanuts,265,208,Spring,4682,586777
Tiaret,Peanuts,529,511,Summer,5844,363148
Tiaret,Peanuts,503,330,Fall,2903,651581
Tiaret,Peanuts,738,265,Winter,5027,173306
Tiaret,lentils,432,34,Spring,1437,772654
Tiaret,lentils,712,401,Summer,5254,561522
Tiaret,lentils,546,433,Fall,2420,111317
Tiaret,lentils,126,603,Winter,5305,734860
Tiaret,cheakpeas,53,142,Spring,3518,874764
Tiaret,cheakpeas,289,469,Summer,1459,586551
Tiaret,cheakpeas,781,5,Fall,3968,725464
Tiaret,cheakpeas,19,921,Winter,4749,998617
Tiaret,driedbeans,175,362,Spring,3695,962646
Tiaret,driedbeans,843,146,Summer,1449,956593
Tiaret,driedbeans,325,147,Fall,4588,902215
Tiaret,driedbeans,608,277,Winter,5109,471564
Tiaret,artichokes,697,678,Spring,3204,660315
Tiaret,artichokes,586,324,Summer,4138,504944
Tiaret,artichokes,226,411,Fall,4031,281350
Tiaret,artichokes,634,972,Winter,1669,516953
Tiaret,beans,670,58,Spring,1733,737326
Tiaret,beans,209,573,Summer,2463,672480
Tiaret,beans,600,782,Fall,4422,942654
Tiaret,beans,760,460,Winter,1651,789164
Tiaret,zucchini,192,359,Spring,4059,260044
Tiaret,zucchini,451,334,Summer,3247,587274
Tiaret,zucchini,166,91,Fall,3427,478630
Tiaret,zucchini,671,990,Winter,4212,884424
Tiaret,cucumbers,666,139,Spring,4194,390199
Tiaret,cucumbers,519,811,Summer,1303,889894
Tiaret,cucumbers,43,163,Fall,5209,607678
Tiaret,cucumbers,394,828,Winter,4807,403410
Tiaret,watermelons,964,644,Spring,3219,421278
Tiaret,watermelons,78,529,Summer,1902,368977
Tiaret,watermelons,724,588,Fall,1267,275885
Tiaret,watermelons,837,179,Winter,5019,113969
Tiaret,bananas,613,383,Spring,3558,922663
Tiaret,bananas,239,851,Summer,5988,602377
Tiaret,bananas,463,43,Fall,4973,737690
Tiaret,bananas,618,508,Winter,2452,927206
Tiaret,onions,436,736,Spring,5529,927646
Tiaret,onions,642,27,Summer,5470,967495
Tiaret,onions,954,276,Fall,4261,939588
Tiaret,onions,847,229,Winter,3907,955494
Tiaret,garlic,237,705,Spring,1485,943735
Tiaret,garlic,466,744,Summer,1507,577264
Tiaret,garlic,11,375,Fall,1459,637576
Tiaret,garlic,605,463,Winter,3858,6980
Tiaret,carrots,21,557,Spring,3677,191932
Tiaret,carrots,959,472,Summer,1937,928105
Tiaret,carrots,205,789,Fall,2679,73438
Tiaret,carrots,572,823,Winter,4208,491353
Tiaret,greencabbages,904,310,Spring,4270,886507
Tiaret,greencabbages,865,396,Summer,4927,305185
Tiaret,greencabbages,801,596,Fall,1549,706289
Tiaret,greencabbages,375,17,Winter,5388,860311
Tiaret,cauliflower,370,203,Spring,4637,558383
Tiaret,cauliflower,967,85,Summer,4467,277482
Tiaret,cauliflower,119,912,Fall,3327,450975
Tiaret,cauliflower,992,373,Winter,3143,384634
Tiaret,turnips,768,103,Spring,1081,390362
Tiaret,turnips,774,584,Summer,4547,940743
Tiaret,turnips,450,943,Fall,5569,108001
Tiaret,turnips,753,259,Winter,4771,284988
Tiaret,olives,969,485,Spring,5704,289016
Tiaret,olives,313,110,Summer,2728,915101
Tiaret,olives,921,140,Fall,5636,189943
Tiaret,olives,275,807,Winter,3123,975295
Tiaret,oranges,921,70,Spring,3939,945446
Tiaret,oranges,879,63,Summer,5356,489617
Tiaret,oranges,346,90,Fall,3251,143926
Tiaret,oranges,966,218,Winter,1463,451429
Tiaret,lemons,451,395,Spring,4685,453782
Tiaret,lemons,521,633,Summer,5829,721621
Tiaret,lemons,909,282,Fall,3239,50028
Tiaret,lemons,564,453,Winter,2110,663432
Tiaret,tangerines,5,612,Spring,4565,148363
Tiaret,tangerines,77,913,Summer,4211,744084
Tiaret,tangerines,667,641,Fall,4333,236263
Tiaret,tangerines,565,47,Winter,1870,49243
TiziOuzou,Wheat,0,0,Spring,5038,199874
TiziOuzou,Wheat,0,0,Summer,5931,11330
TiziOuzou,Wheat,104281,5043,Fall,4649,891779
TiziOuzou,Wheat,104281,5043,Winter,2457,271126
TiziOuzou,Corn,0,0,Spring,4572,164545
TiziOuzou,Corn,0,0,Summer,4484,723350
TiziOuzou,Corn,0,0,Fall,3020,683010
TiziOuzou,Corn,0,0,Winter,4450,600821
TiziOuzou,Potatoes,16980,105,Spring,3013,120877
TiziOuzou,Potatoes,149243,573,Summer,2893,209533
TiziOuzou,Potatoes,228353,938,Fall,2883,580962
TiziOuzou,Potatoes,16980,105,Winter,3849,325458
TiziOuzou,Dates,0,0,Spring,1639,247926
TiziOuzou,Dates,0,0,Summer,1084,620224
TiziOuzou,Dates,0,0,Fall,1816,594960
TiziOuzou,Dates,0,0,Winter,5972,11102
TiziOuzou,Tomatoes,0,2,Spring,5102,699711
TiziOuzou,Tomatoes,36950,156,Summer,1510,883202
TiziOuzou,Tomatoes,1990,2.16,Fall,5177,872451
TiziOuzou,Tomatoes,0,0,Winter,2245,453189
TiziOuzou,Greenpepper,904,1.74,Spring,5617,412882
TiziOuzou,Greenpepper,0,1,Summer,3119,509609
TiziOuzou,Greenpepper,8936,17.1,Fall,1449,674078
TiziOuzou,Greenpepper,10982,95,Winter,1433,667243
TiziOuzou,Aubergines,0,0,Spring,5332,47601
TiziOuzou,Aubergines,0,0,Summer,4179,503240
TiziOuzou,Aubergines,0,0,Fall,5126,61224
TiziOuzou,Aubergines,0,0,Winter,2978,328579
TiziOuzou,Peanuts,606,967,Spring,4715,607667
TiziOuzou,Peanuts,30,214,Summer,2597,322064
TiziOuzou,Peanuts,783,416,Fall,4886,744408
TiziOuzou,Peanuts,364,492,Winter,1429,657684
TiziOuzou,lentils,42,428,Spring,3223,410799
TiziOuzou,lentils,483,739,Summer,3083,567327
TiziOuzou,lentils,258,841,Fall,5878,432723
TiziOuzou,lentils,620,18,Winter,2386,865862
TiziOuzou,cheakpeas,350,277,Spring,3236,986425
TiziOuzou,cheakpeas,577,6,Summer,3926,836361
TiziOuzou,cheakpeas,675,636,Fall,4669,194861
TiziOuzou,cheakpeas,620,378,Winter,1972,923787
TiziOuzou,driedbeans,738,652,Spring,4450,170008
TiziOuzou,driedbeans,576,502,Summer,2229,963424
TiziOuzou,driedbeans,475,833,Fall,4244,800698
TiziOuzou,driedbeans,253,647,Winter,3644,598301
TiziOuzou,artichokes,262,922,Spring,3490,127761
TiziOuzou,artichokes,930,81,Summer,5127,695459
TiziOuzou,artichokes,317,113,Fall,4073,744104
TiziOuzou,artichokes,451,834,Winter,3042,413212
TiziOuzou,beans,651,769,Spring,2499,302309
TiziOuzou,beans,749,899,Summer,5907,701472
TiziOuzou,beans,466,26,Fall,1827,665054
TiziOuzou,beans,491,693,Winter,3662,433910
TiziOuzou,zucchini,53,448,Spring,5845,296617
TiziOuzou,zucchini,516,828,Summer,2993,698661
TiziOuzou,zucchini,329,675,Fall,3811,188820
TiziOuzou,zucchini,234,987,Winter,3382,549321
TiziOuzou,cucumbers,155,738,Spring,5902,530686
TiziOuzou,cucumbers,852,844,Summer,1401,392534
TiziOuzou,cucumbers,306,452,Fall,5552,776362
TiziOuzou,cucumbers,141,443,Winter,4223,230901
TiziOuzou,watermelons,95,734,Spring,2071,99062
TiziOuzou,watermelons,78,315,Summer,5647,875321
TiziOuzou,watermelons,383,275,Fall,2276,43237
TiziOuzou,watermelons,675,82,Winter,5320,584850
TiziOuzou,bananas,467,106,Spring,1803,632292
TiziOuzou,bananas,196,710,Summer,5067,104915
TiziOuzou,bananas,527,18,Fall,1186,142192
TiziOuzou,bananas,1,499,Winter,1733,882896
TiziOuzou,onions,277,627,Spring,3421,125113
TiziOuzou,onions,869,771,Summer,2190,93016
TiziOuzou,onions,765,286,Fall,3568,232733
TiziOuzou,onions,756,160,Winter,4616,654589
TiziOuzou,garlic,84,797,Spring,2963,628707
TiziOuzou,garlic,970,859,Summer,2059,475400
TiziOuzou,garlic,974,474,Fall,4740,759304
TiziOuzou,garlic,978,765,Winter,1246,856409
TiziOuzou,carrots,730,180,Spring,1103,429337
TiziOuzou,carrots,254,742,Summer,5428,203918
TiziOuzou,carrots,861,77,Fall,3787,249743
TiziOuzou,carrots,256,227,Winter,1624,594647
TiziOuzou,greencabbages,996,619,Spring,1441,830780
TiziOuzou,greencabbages,781,824,Summer,1330,205182
TiziOuzou,greencabbages,270,573,Fall,2833,608778
TiziOuzou,greencabbages,523,936,Winter,1634,370704
TiziOuzou,cauliflower,247,825,Spring,3089,945803
TiziOuzou,cauliflower,737,467,Summer,4839,984604
TiziOuzou,cauliflower,987,774,Fall,2323,432781
TiziOuzou,cauliflower,913,476,Winter,1274,844103
TiziOuzou,turnips,611,6,Spring,3566,960761
TiziOuzou,turnips,471,806,Summer,3713,318370
TiziOuzou,turnips,426,475,Fall,4418,696697
TiziOuzou,turnips,598,167,Winter,5078,662666
TiziOuzou,olives,538,75,Spring,2424,185479
TiziOuzou,olives,642,209,Summer,3292,371806
TiziOuzou,olives,206,373,Fall,1154,279000
TiziOuzou,olives,534,390,Winter,5658,995868
TiziOuzou,oranges,650,659,Spring,1945,824148
TiziOuzou,oranges,554,335,Summer,2173,813397
TiziOuzou,oranges,354,680,Fall,2446,178093
TiziOuzou,oranges,590,868,Winter,5247,27937
TiziOuzou,lemons,619,628,Spring,3466,812900
TiziOuzou,lemons,977,538,Summer,2172,747897
TiziOuzou,lemons,71,622,Fall,1362,949770
TiziOuzou,lemons,651,775,Winter,4217,812699
TiziOuzou,tangerines,451,105,Spring,1604,254131
TiziOuzou,tangerines,929,248,Summer,4570,585166
TiziOuzou,tangerines,355,2,Fall,5367,847221
TiziOuzou,tangerines,883,801,Winter,4823,578335
Algiers,Wheat,0,0,Spring,3733,951847
Algiers,Wheat,0,0,Summer,5914,282138
Algiers,Wheat,41825,1774,Fall,2376,380563
Algiers,Wheat,41825,1774,Winter,2830,775056
Algiers,Corn,0,0,Spring,3522,301085
Algiers,Corn,0,0,Summer,5490,746816
Algiers,Corn,0,0,Fall,4547,531332
Algiers,Corn,0,0,Winter,4269,909421
Algiers,Potatoes,111930,440,Spring,5281,314815
Algiers,Potatoes,452100,986,Summer,3105,578456
Algiers,Potatoes,591620,1516,Fall,5675,653348
Algiers,Potatoes,111930,440,Winter,4292,477385
Algiers,Dates,0,0,Spring,5139,890255
Algiers,Dates,0,0,Summer,5015,731078
Algiers,Dates,0,0,Fall,4997,170654
Algiers,Dates,0,0,Winter,4973,117097
Algiers,Tomatoes,65190,130,Spring,5786,505971
Algiers,Tomatoes,658165,1168,Summer,2672,136715
Algiers,Tomatoes,197240,189.98,Fall,5929,544358
Algiers,Tomatoes,0,0,Winter,3976,438664
Algiers,Greenpepper,13845,30.79,Spring,3631,419732
Algiers,Greenpepper,5185,23,Summer,3472,798772
Algiers,Greenpepper,6460,17.71,Fall,2999,622110
